Month,VIRTUAL_PATH,Downloads
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Reik01S293.pdf,11
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Margulis98TM6.pdf,11
2017-02,/COMPTOX/STAFF/khouck/RawData_IVMN/20131015 Plate 5.xlsx,10
2017-01,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Löhr11ARP73.pdf,10
2017-03,/Computational_Toxicology_Data/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung et al. 2016_EHP/MDRT endpoints/2013-01-06 ToxRefDB Search V21.xlsx,10
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Kluth88JPS23.pdf,10
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Howdeshell15TS148.pdf,10
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung et al. 2016_EHP/1510385ART-Leung SM Excel File S2.xlsx,10
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Sidlauskas10E64.pdf,10
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Graziewicz07HMG16.pdf,10
2017-02,/COMPTOX/TEMP/Retinoid_DRP/Retinoid_DRP_tool_MaleRepro_v2_humanonly.xlsm,10
2017-02,/COMPTOX/TEMP/Retinoid_DRP/Retinoid_DRP_tool_MaleRepro_v1.xlsm,10
2017-02,/COMPTOX/TEMP/Retinoid_DRP/Sifter_malerepro.xlsm,10
2017-03,/COMPTOX/NCCT_Publication_Data/ShahImran/Read_Across/html/GenRA+Analysis+II+b.html,10
2017-03,/Computational_Toxicology_Data/Staff/rjudson/datasets/ER AR plots/ACEA_ER_80hr.pdf,10
2017-01,/COMPTOX/STAFF/khouck/RawData_IVMN/20131009 Plate 4.xlsx,10
2017-02,/COMPTOX/STAFF/khouck/RawData_IVMN/20130916 Plate 2a.xlsx,10
2017-01,/COMPTOX/Sustainable_Chemistry_Data/Chemistry_Dashboard/DSSTox_Mapping_20160701.zip,10
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Veeramachaneni08ARS105.pdf,10
2017-03,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung et al. 2016_EHP/MDRT endpoints/2015-11-17 ToxRefDB Search V33.xlsx,10
2017-01,/COMPTOX/Sustainable_Chemistry_Data/CERAPP_QSAR_Models/EvaluationSet.zip,10
2017-02,/COMPTOX/Sustainable_Chemistry_Data/Chemistry_Dashboard/DSSTox_Predicted_NCCT_Model.zip,10
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Collins08S15.PDF,10
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Sharpe08FS89.pdf,10
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Shock11PNAS108.pdf,10
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Blaschko13AR296.pdf,10
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Rantakokko13HR28.pdf,10
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Nistal11H58.pdf,10
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Chapin13BDR98.pdf,10
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Agras06JU176.pdf,10
2017-01,/COMPTOX/Sustainable_Chemistry_Data/CERAPP_QSAR_Models/Models.zip,10
2017-03,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Ames90PNAS87.pdf,10
2017-03,/COMPTOX/Sustainable_Chemistry_Data/Chemistry_Dashboard/DSSTox_Mapping_20160701.zip,10
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Zheng11PNAS108.pdf,10
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/vanderZanden00T61.pdf,10
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Yu10D137.pdf,10
2017-01,/COMPTOX/Sustainable_Chemistry_Data/Chemistry_Dashboard/Dsstox_CAS_number_name.xlsx,10
2017-03,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Kicheva12S338.pdf,10
2017-01,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Frame13SOT52.pdf,10
2017-03,/COMPTOX/High_Throughput_Screening_Data/ER_Model_Data/ER Model release version 2015-08-28.zip,10
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Mannuel12COO24.pdf,10
2017-03,/COMPTOX/Sustainable_Chemistry_Data/Chemistry_Dashboard/Dsstox_CAS_number_name.xlsx,10
2017-02,/COMPTOX/NCCT_Publication_Data/MartinMatt/ToxCast_Steroidogenesis/Supp7_ToxCast_H295R_Rscripts.R,10
2017-03,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Knudsen13SOT52.pdf,10
2017-01,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/1-s2.0-S0890623816301113-main.pdf,9
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Hartung12A29.pdf,9
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Nunnari12C148.pdf,9
2017-01,/COMPTOX/High_Throughput_Screening_Data/MySQL_Data/INVITRODB_V2_MYSQL.tar.gz,9
2017-02,/Computational_Toxicology_Data/NCCT_Publication_Data/ShahImran/PODTipping_Point/src/python/bio/comp/traj.py,9
2017-01,/COMPTOX/High_Throughput_Screening_Data/ToxCast_Data_Oct_2015/INVITRODB_V2_LEVEL5.zip,9
2017-03,/COMPTOX/Sustainable_Chemistry_Data/Chemistry_Dashboard/PubChem_DTXSID_mapping_file.txt,9
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Yamaguchi99D126.pdf,9
2017-03,/COMPTOX/Sustainable_Chemistry_Data/Chemistry_Dashboard/DSSTOX_MS_Ready_Chemical_Structures.zip,9
2017-02,/COMPTOX/High_Throughput_Screening_Data/Previous_Data/Dec_2013_Data_Release/Dec_2013_ToxCast_ToxRef_Data/ToxCast_AssayData_2013_12_11.zip,9
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Cohn04AEMB.pdf,9
2017-02,/Computational_Toxicology_Data/Staff/khouck/RawData_IVMN/20131015 Plate 6.xlsx,9
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Choudhry12JU188.pdf,9
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Shaut07DD236.pdf,9
2017-03,/Computational_Toxicology_Data/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung et al. 2016_EHP/MDRT endpoints/2013-04-16 ToxRefDB Search V23b.xlsx,9
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Judson13A30.pdf,9
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Knudsen13SOT52.pdf,9
2017-01,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Sipes11TS124.pdf,9
2017-01,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Scheffer12S338.pdf,9
2017-01,/COMPTOX/Sustainable_Chemistry_Data/Chemistry_Dashboard/PubChem_DTXSID_mapping_file.txt,9
2017-01,/COMPTOX/Sustainable_Chemistry_Data/CERAPP_QSAR_Models/TrainingSet.zip,9
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Cunha_1972_Urogenital_Mesenchyme_Paper.pdf,9
2017-02,/COMPTOX/TEMP/Retinoid_DRP/Retinoid_DRP_tool_FemaleRepro.xlsm,9
2017-03,/COMPTOX/STAFF/khouck/RawData_IVMN/20130930 Plate 1.xlsx,9
2017-03,/COMPTOX/STAFF/khouck/RawData_IVMN/20130909 Plate 1.xlsx,9
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Kanatsu-Shinohara12CSC11.pdf,9
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Hsieh12HR27.pdf,9
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Ray12D139.pdf,9
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Giurumescu12D139.pdf,9
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Ferlin06RT222.pdf,9
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Perriton02DB247.pdf,9
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Gray06IJA29.pdf,9
2017-01,/COMPTOX/Sustainable_Chemistry_Data/CERAPP_QSAR_Models/PredictionSet.zip,9
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Sharpe06BPRCEM20.pdf,9
2017-03,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Hynes04bBJPS57.pdf,9
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Ingelman-Sundberg05PJ5.pdf,9
2017-03,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Pimm84N307.pdf,9
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Serrano13HR.pdf,9
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/2015-06-29 TOXCAST_AR_SUMMARY.csv,9
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung et al. 2016_EHP/Copy of GeneList_TBK.xlsx,9
2017-02,/Computational_Toxicology_Data/High_Throughput_Screening_Data/DSSTox_Oct_2015/README_DSSTOX_TOXCAST.txt,9
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Toppari10BDRA88.pdf,9
2017-03,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung et al. 2016_EHP/MDRT endpoints/2013-01-06 ToxRefDB Search V21.xlsx,9
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Thorup10JPS45.pdf,9
2017-02,/COMPTOX/Sustainable_Chemistry_Data/Chemistry_Dashboard/DSSTox_Synonyms_20161018.zip,9
2017-02,/COMPTOX/High_Throughput_Screening_Data/MySQL_Data/INVITRODB_V2_MYSQL.tar.gz,9
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Lin08D135.pdf,8
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Anderson12EB52.pdf,8
2017-02,/COMPTOX/TEMP/Retinoid_DRP/Sifter_heart.xlsm,8
2017-02,/COMPTOX/High_Throughput_Screening_Data/Previous_Data/R_Programming_Language_Nov_2015/tcpl_1.0.tar.gz,8
2017-01,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Ferlin06RT222.pdf,8
2017-03,/COMPTOX/STAFF/khouck/RawData_IVMN/BRL_IVMN_Raw_LVL0.xlsx,8
2017-02,/COMPTOX/TEMP/Retinoid_DRP/Sifter_CNSinDev.xlsm,8
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Yucei07JPU3.pdf,8
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Forgacs10TAP246.pdf,8
2017-03,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung et al. 2016_EHP/README_Leung et al_EHP_2016.docx,8
2017-02,/COMPTOX/Sustainable_Chemistry_Data/Chemistry_Dashboard/PubChem_DTXSID_mapping_file.txt,8
2017-03,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Walpole13ARBE15.pdf,8
2017-01,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Kalfa11MCE335.pdf,8
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/MacKay13A.pdf,8
2017-02,/COMPTOX/NCCT_Publication_Data/PatlewiczGrace/LOGKOW_Skin_Sensistization/Read Me.txt,8
2017-01,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Kim13NM19.pdf,8
2017-03,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Knudsen11SOT50.pdf,8
2017-01,/COMPTOX/STAFF/khouck/RawData_IVMN/20130905 Plate 3.xlsx,8
2017-02,/COMPTOX/NCCT_Publication_Data/ShahImran/PODTipping_Point/ipynb/Shah-Tipping-Point-EHP-2016-v0.2.html,8
2017-01,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Padilla-Banks12MRD79.pdf,8
2017-02,/COMPTOX/High_Throughput_Screening_Data/Previous_Data/Dec_2014_Data_Release/Tox21_Data/ToxCast_Tox21_Level5&6_20141022.zip,8
2017-02,/COMPTOX/High_Throughput_Screening_Data/Previous_Data/Dec_2014_Data_Release/ToxCast_Annotation_Files/assay_annotation.zip,8
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Shah11PLOSO6.pdf,8
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Smets05NRM3.pdf,8
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Seifert08DB318.pdf,8
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Knudsen04BDRPC72.pdf,8
2017-03,/COMPTOX/STAFF/khouck/RawData_IVMN/20130916 Plate 2b.xlsx,8
2017-03,/COMPTOX/STAFF/khouck/RawData_IVMN/20130918 Plate 2b.xlsx,8
2017-03,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/MacKay13A.pdf,8
2017-03,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Chen13BB11.pdf,8
2017-02,/Computational_Toxicology_Data/Staff/khouck/RawData_IVMN/20130923 Plate 4.xlsx,8
2017-02,/Computational_Toxicology_Data/Staff/khouck/RawData_IVMN/20130923 Plate 2.xlsx,8
2017-01,/COMPTOX/NCCT_Publication_Data/Houck_Karmaus/ToxCast_Food_Relevant/Karmaus_SuppFile5_Cytotox.xlsx,8
2017-01,/COMPTOX/NCCT_Publication_Data/Houck_Karmaus/ToxCast_Food_Relevant/ReadMe.txt,8
2017-03,/COMPTOX/STAFF/khouck/RawData_IVMN/20130918 Plate 1a.xlsx,8
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Wilson08IJA31.pdf,8
2017-03,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Martin09TS110.pdf,8
2017-01,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Shock11PNAS108.pdf,8
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Wawer10DDT15.pdf,8
2017-03,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Giurumescu12D139.pdf,8
2017-01,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Luis10EODMT6.pdf,8
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Kavlock12CRT25.pdf,8
2017-03,/Computational_Toxicology_Data/Staff/rjudson/publications/Rotroff ER Omnibus/Supplementary_File_1.pdf,8
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Creasy11BDRB92.pdf,8
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung et al. 2016_EHP/Table_1_raw.xlsx,8
2017-02,/COMPTOX/STAFF/khouck/RawData_IVMN/CurvesX6_14Nov16.pdf,8
2017-01,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Rodriguez12D84.pdf,8
2017-03,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Wan13EOTT.pdf,8
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Hutson13SOT52.pdf,8
2017-03,/COMPTOX/Sustainable_Chemistry_Data/Chemistry_Dashboard/DSSTox_SDF_File_20160720.sdf.gz,8
2017-02,/COMPTOX/STAFF/khouck/RawData_IVMN/BRL_IVMN_ProtocolInfo.docx,8
2017-01,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Ferraris08JN65.pdf,8
2017-02,/COMPTOX/High_Throughput_Screening_Data/Previous_Data/Dec_2014_Data_Release/ToxCast_Chemicals_DSSTox/chemicalfiles.zip,8
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Working88EHP77.pdf,8
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung et al. 2016_EHP/README_Leung et al_EHP_2016.docx,8
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Darney13IBAMTOX2.pdf,8
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Durieux11C144.pdf,8
2017-01,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/2015-07-28 Fusion V21 SupplS2.xlsx,8
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Meeks12UOSOI30.pdf,8
2017-02,/Computational_Toxicology_Data/Staff/khouck/RawData_IVMN/20131007 Plate 6.xlsx,7
2017-02,/Computational_Toxicology_Data/NCCT_Publication_Data/ShahImran/PODTipping_Point/src/python/util/misc.py,7
2017-01,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Kojima10JPU6.pdf,7
2017-02,/COMPTOX/Sustainable_Chemistry_Data/Chemistry_Dashboard/PHYSPROP_Analysis/KNIME_workflows/PHYSPROP AOP 2.zip,7
2017-02,/Computational_Toxicology_Data/Staff/khouck/RawData_IVMN/20130903 Plate 2.xlsx,7
2017-02,/COMPTOX/TEMP/Retinoid_DRP/Sifter.mp4,7
2016-12,/COMPTOX/High_Throughput_Screening_Data/DSSTox_Oct_2015/README_DSSTOX_TOXCAST.pdf,7
2016-12,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Creasy11BDRB92.pdf,7
2017-02,/COMPTOX/High_Throughput_Screening_Data/Previous_Data/Dec_2013_Data_Release/Dec_2013_ToxCast_ToxRef_Data/Dec_2013_Animal_Toxicity_Data/Animal Toxicity Studies Effects & EndPoints (ToxRefDB) 12-11-2013.zip,7
2017-02,/Computational_Toxicology_Data/Staff/khouck/RawData_IVMN/20130911 Plate 2.xlsx,7
2017-02,/COMPTOX/STAFF/khouck/RawData_IVMN/20131015 Plate 4.xlsx,7
2017-02,/COMPTOX/STAFF/khouck/RawData_IVMN/20130930 Plate 6.xlsx,7
2017-02,/Computational_Toxicology_Data/Staff/khouck/RawData_IVMN/20131015 Plate 1.xlsx,7
2017-03,/COMPTOX/NCCT_Publication_Data/ShahImran/PODTipping_Point/ipynb/Shah-Tipping-Point-EHP-2016-v0.2.html,7
2017-02,/Computational_Toxicology_Data/High_Throughput_Screening_Data/ToxCast_Data_Oct_2015/README_INVITRODB_V2_LEVEL5.pdf,7
2017-02,/Computational_Toxicology_Data/Staff/khouck/RawData_IVMN/20130923 Plate 6.xlsx,7
2017-01,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Hsieh12HR27.pdf,7
2017-02,/COMPTOX/STAFF/khouck/RawData_IVMN/20130916 Plate 3b.xlsx,7
2017-02,/Computational_Toxicology_Data/NCCT_Publication_Data/ShahImran/Read_Across/html/GenRA+Analysis+II+b.html,7
2017-02,/COMPTOX/High_Throughput_Screening_Data/MySQL_Data/INVITRODB_V2_MYSQL.zip,7
2017-02,/COMPTOX/STAFF/khouck/RawData_IVMN/20130903 Plate 4.xlsx,7
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Judson11CRT24.pdf,7
2017-02,/Computational_Toxicology_Data/High_Throughput_Screening_Data/Animal_Tox_Data/readme_toxrefdb_20141106.pdf,7
2017-02,/COMPTOX/NCCT_Publication_Data/ShahImran/Read_Across/src/genra/readacross.py,7
2017-02,/COMPTOX/NCCT_Publication_Data/ShahImran/Read_Across/ipynb/GenRA Data.ipynb,7
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Cohn_2016.pdf,7
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Wirth08SBRM54.pdf,7
2017-03,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Boermans07IJFM119.pdf,7
2017-01,/COMPTOX/NCCT_Publication_Data/Houck_Karmaus/ToxCast_Food_Relevant/Karmaus_SuppFile2_SOMbins_SMILES.xlsx,7
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Berndt13S339.pdf,7
2017-03,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Arvidson10EODMT6.pdf,7
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Chandler12SOT51.pdf,7
2017-02,/COMPTOX/NCCT_Publication_Data/Knudsen/Virtual_Tissues_Male_Repro_Tox/Leung_2016_RTX/@Knowledgebase/Chen10JBC285.pdf,7
